x-axis,1
second,Volt
-433.31451E-06,+752.39048444E-03
-433.24585E-06,+752.29908506E-03
-433.17719E-06,+769.55148457E-03
-433.10852E-06,+778.15100062E-03
-433.03986E-06,+743.79096840E-03
-432.97119E-06,+778.29576742E-03
-432.90253E-06,+755.03861275E-03
-432.83386E-06,+755.31097063E-03
-432.76520E-06,+763.81908730E-03
-432.69653E-06,+763.81908730E-03
-432.62787E-06,+760.77101003E-03
-432.55920E-06,+743.91855948E-03
-432.49054E-06,+761.17095899E-03
-432.42187E-06,+749.21481610E-03
-432.35321E-06,+755.47475341E-03
-432.28455E-06,+754.91102167E-03
-432.21588E-06,+749.77854784E-03
-432.14722E-06,+763.81908730E-03
-432.07855E-06,+763.45533004E-03
-432.00989E-06,+746.20293053E-03
-431.94122E-06,+758.48663898E-03
-431.87256E-06,+763.81908730E-03
-431.80389E-06,+754.74723889E-03
-431.73523E-06,+743.71858500E-03
-431.66656E-06,+750.46987065E-03
-431.59790E-06,+782.86450952E-03
-431.52924E-06,+748.35971050E-03
-431.46057E-06,+743.71858500E-03
-431.39191E-06,+743.71858500E-03
-431.32324E-06,+743.71858500E-03
-431.25458E-06,+743.71858500E-03
-431.18591E-06,+743.71858500E-03
-431.11725E-06,+743.71858500E-03
-431.04858E-06,+743.71858500E-03
-430.97992E-06,+743.71858500E-03
-430.91125E-06,+768.21361850E-03
-430.84259E-06,+765.12076167E-03
-430.77393E-06,+750.26989617E-03
-430.70526E-06,+763.81908730E-03
-430.63660E-06,+763.81908730E-03
-430.56793E-06,+763.81908730E-03
-430.49927E-06,+748.55968498E-03
-430.43060E-06,+768.54118406E-03
-430.36194E-06,+783.91958959E-03
-430.29327E-06,+770.48940169E-03
-430.22461E-06,+747.58557616E-03
-430.15594E-06,+762.80019892E-03
-430.08728E-06,+745.54779941E-03
-430.01862E-06,+759.14177010E-03
-429.94995E-06,+776.39416961E-03
-429.88129E-06,+774.19261007E-03
-429.81262E-06,+756.94021056E-03
-429.74396E-06,+751.78013289E-03
-429.67529E-06,+781.55424728E-03
-429.60663E-06,+747.04944826E-03
-429.53796E-06,+774.89252075E-03
-429.46930E-06,+771.18072451E-03
-429.40063E-06,+763.81908730E-03
-429.33197E-06,+756.77642778E-03
-429.26331E-06,+752.10769845E-03
-429.19464E-06,+783.91958959E-03
-429.12598E-06,+783.91958959E-03
-429.05731E-06,+752.41808828E-03
-428.98865E-06,+769.52388073E-03
-428.91998E-06,+773.86504451E-03
-428.85132E-06,+756.61264501E-03
-428.78265E-06,+752.43526401E-03
-428.71399E-06,+780.89911616E-03
-428.64532E-06,+746.39431715E-03
-428.57666E-06,+743.71858500E-03
-428.50800E-06,+756.78501565E-03
-428.43933E-06,+753.60075944E-03
-428.37067E-06,+751.08881007E-03
-428.30200E-06,+759.29696501E-03
-428.23334E-06,+743.71858500E-03
-428.16467E-06,+743.71858500E-03
-428.09601E-06,+743.71858500E-03
-428.02734E-06,+743.71858500E-03
-427.95868E-06,+764.48280628E-03
-427.89001E-06,+768.85157389E-03
-427.82135E-06,+748.40449006E-03
-427.75269E-06,+765.65688957E-03
-427.68402E-06,+782.90928908E-03
-427.61536E-06,+783.91958959E-03
-427.54669E-06,+757.13159718E-03
-427.47803E-06,+754.26447842E-03
-427.40936E-06,+771.51687793E-03
-427.34070E-06,+774.22021391E-03
-427.27203E-06,+745.72017005E-03
-427.20337E-06,+762.97256956E-03
-427.13470E-06,+747.41320552E-03
-427.06604E-06,+743.71858500E-03
-426.99738E-06,+743.71858500E-03
-426.92871E-06,+743.71858500E-03
-426.86005E-06,+753.74552624E-03
-426.79138E-06,+779.58885393E-03
-426.72272E-06,+745.08405491E-03
-426.65405E-06,+743.71858500E-03
-426.58539E-06,+743.71858500E-03
-426.51672E-06,+743.71858500E-03
-426.44806E-06,+743.71858500E-03
-426.37939E-06,+743.71858500E-03
-426.31073E-06,+743.71858500E-03
-426.24207E-06,+743.71858500E-03
-426.17340E-06,+743.71858500E-03
-426.10474E-06,+743.71858500E-03
-426.03607E-06,+765.79306851E-03
-425.96741E-06,+775.73045063E-03
-425.89874E-06,+758.47805112E-03
-425.83008E-06,+746.21151839E-03
-425.76141E-06,+763.46391790E-03
-425.69275E-06,+763.81908730E-03
-425.62408E-06,+763.81908730E-03
-425.55542E-06,+775.02011183E-03
-425.48676E-06,+775.56666785E-03
-425.41809E-06,+758.31426834E-03
-425.34943E-06,+746.37530117E-03
-425.28076E-06,+763.62770068E-03
-425.21210E-06,+746.75807441E-03
-425.14343E-06,+743.71858500E-03
-425.07477E-06,+755.08339231E-03
-425.00610E-06,+755.30238277E-03
-424.93744E-06,+749.38718674E-03
-424.86877E-06,+763.81908730E-03
-424.80011E-06,+763.81908730E-03
-424.73145E-06,+746.59429163E-03
-424.66278E-06,+758.09527788E-03
-424.59412E-06,+752.29049720E-03
